chrom	start	stop	gene	transcript	exon
19	10244893	10244983	DNMT1	NM_001379	exon39
19	10246412	10246528	DNMT1	NM_001379	exon38
19	10246797	10246963	DNMT1	NM_001379	exon37
19	10247761	10247956	DNMT1	NM_001379	exon36
19	10248508	10248685	DNMT1	NM_001379	exon35
19	10249115	10249281	DNMT1	NM_001379	exon34
19	10250352	10250493	DNMT1	NM_001379	exon33
19	10250722	10251004	DNMT1	NM_001379	exon32
19	10251457	10251585	DNMT1	NM_001379	exon31
19	10251781	10251865	DNMT1	NM_001379	exon30
19	10252704	10252896	DNMT1	NM_001379	exon29
19	10254442	10254663	DNMT1	NM_001379	exon28
19	10257027	10257200	DNMT1	NM_001379	exon27
19	10259560	10259693	DNMT1	NM_001379	exon26
19	10260129	10260333	DNMT1	NM_001379	exon25
19	10260529	10260644	DNMT1	NM_001379	exon24
19	10262074	10262221	DNMT1	NM_001379	exon23
19	10262426	10262523	DNMT1	NM_001379	exon22
19	10264969	10265155	DNMT1	NM_001379	exon21
19	10265262	10265449	DNMT1	NM_001379	exon20
19	10265581	10265732	DNMT1	NM_001379	exon19
19	10266529	10266621	DNMT1	NM_001379	exon18
19	10267067	10267185	DNMT1	NM_001379	exon17
19	10270334	10270443	DNMT1	NM_001379	exon16
19	10270518	10270598	DNMT1	NM_001379	exon15
19	10270694	10270739	DNMT1	NM_001379	exon14
19	10271060	10271094	DNMT1	NM_001379	exon13
19	10273343	10273424	DNMT1	NM_001379	exon12
19	10274002	10274036	DNMT1	NM_001379	exon11
19	10277274	10277361	DNMT1	NM_001379	exon10
19	10279006	10279040	DNMT1	NM_001379	exon9
19	10283766	10283850	DNMT1	NM_001379	exon8
19	10284547	10284581	DNMT1	NM_001379	exon7
19	10286216	10286294	DNMT1	NM_001379	exon6
19	10287968	10288043	DNMT1	NM_001379	exon5
19	10291026	10291245	DNMT1	NM_001379	exon4
19	10291454	10291561	DNMT1	NM_001379	exon3
19	10292717	10292753	DNMT1	NM_001379	exon2
19	10305496	10305575	DNMT1	NM_001379	exon1
19	10597328	10597494	KEAP1	NM_203500	exon6
19	10599868	10600044	KEAP1	NM_203500	exon5
19	10600324	10600529	KEAP1	NM_203500	exon4
19	10602253	10602938	KEAP1	NM_203500	exon3
19	10610071	10610709	KEAP1	NM_203500	exon2
19	11094828	11095049	SMARCA4	NM_003072	exon2
19	11095949	11096081	SMARCA4	NM_003072	exon3
19	11096865	11097269	SMARCA4	NM_003072	exon4
19	11097581	11097679	SMARCA4	NM_003072	exon5
19	11098342	11098600	SMARCA4	NM_003072	exon6
19	11099993	11100119	SMARCA4	NM_003072	exon7
19	11101826	11101999	SMARCA4	NM_003072	exon8
19	11105504	11105677	SMARCA4	NM_003072	exon9
19	11106889	11107056	SMARCA4	NM_003072	exon10
19	11107170	11107220	SMARCA4	NM_003072	exon11
19	11113705	11113835	SMARCA4	NM_003072	exon12
19	11114016	11114073	SMARCA4	NM_003072	exon13
19	11118578	11118699	SMARCA4	NM_003072	exon14
19	11121057	11121207	SMARCA4	NM_003072	exon15
19	11123625	11123788	SMARCA4	NM_003072	exon16
19	11129633	11129699	SMARCA4	NM_003072	exon17
19	11130267	11130377	SMARCA4	NM_003072	exon18
19	11132401	11132643	SMARCA4	NM_003072	exon19
19	11134194	11134307	SMARCA4	NM_003072	exon20
19	11135007	11135114	SMARCA4	NM_003072	exon21
19	11136098	11136184	SMARCA4	NM_003072	exon22
19	11136976	11137022	SMARCA4	NM_003072	exon23
19	11138460	11138626	SMARCA4	NM_003072	exon24
19	11141406	11141569	SMARCA4	NM_003072	exon25
19	11143966	11144193	SMARCA4	NM_003072	exon26
19	11144443	11144541	SMARCA4	NM_003072	exon27
19	11144799	11144876	SMARCA4	NM_003072	exon28
19	11145590	11145808	SMARCA4	NM_003072	exon29
19	11151983	11152236	SMARCA4	NM_003072	exon30
19	11168931	11169039	SMARCA4	NM_003072	exon31
19	11169464	11169565	SMARCA4	NM_003072	exon32
19	11170429	11170561	SMARCA4	NM_003072	exon33
19	11170721	11170863	SMARCA4	NM_003072	exon34
19	11172460	11172492	SMARCA4	NM_003072	exon35
19	13049494	13049584	CALR	NM_004343	exon1
19	13049948	13050049	CALR	NM_004343	exon2
19	13050242	13050445	CALR	NM_004343	exon3
19	13050867	13050961	CALR	NM_004343	exon4
19	13051057	13051266	CALR	NM_004343	exon5
19	13051355	13051468	CALR	NM_004343	exon6
19	13051558	13051701	CALR	NM_004343	exon7
19	13054351	13054443	CALR	NM_004343	exon8
19	13054527	13054727	CALR	NM_004343	exon9
19	14626752	14626982	DNAJB1	NM_006145	exon3
19	14627278	14627858	DNAJB1	NM_006145	exon2
19	14628951	14629161	DNAJB1	NM_006145	exon1
19	15271473	15272525	NOTCH3	NM_000435	exon33
19	15273276	15273373	NOTCH3	NM_000435	exon32
19	15276179	15276326	NOTCH3	NM_000435	exon31
19	15276598	15276902	NOTCH3	NM_000435	exon30
19	15278060	15278222	NOTCH3	NM_000435	exon29
19	15280897	15280981	NOTCH3	NM_000435	exon28
19	15281142	15281364	NOTCH3	NM_000435	exon27
19	15281482	15281636	NOTCH3	NM_000435	exon26
19	15284879	15285211	NOTCH3	NM_000435	exon25
19	15288336	15288901	NOTCH3	NM_000435	exon24
19	15289634	15289752	NOTCH3	NM_000435	exon23
19	15289836	15290093	NOTCH3	NM_000435	exon22
19	15290175	15290307	NOTCH3	NM_000435	exon21
19	15290883	15291067	NOTCH3	NM_000435	exon20
19	15291492	15291639	NOTCH3	NM_000435	exon19
19	15291772	15291973	NOTCH3	NM_000435	exon18
19	15292387	15292612	NOTCH3	NM_000435	exon17
19	15295106	15295261	NOTCH3	NM_000435	exon16
19	15295717	15295830	NOTCH3	NM_000435	exon15
19	15296068	15296219	NOTCH3	NM_000435	exon14
19	15296298	15296490	NOTCH3	NM_000435	exon13
19	15297689	15297799	NOTCH3	NM_000435	exon12
19	15297916	15298149	NOTCH3	NM_000435	exon11
19	15298692	15298805	NOTCH3	NM_000435	exon10
19	15299046	15299159	NOTCH3	NM_000435	exon9
19	15299800	15299985	NOTCH3	NM_000435	exon8
19	15300084	15300239	NOTCH3	NM_000435	exon7
19	15302235	15302468	NOTCH3	NM_000435	exon6
19	15302556	15302678	NOTCH3	NM_000435	exon5
19	15302771	15303109	NOTCH3	NM_000435	exon4
19	15303188	15303330	NOTCH3	NM_000435	exon3
19	15308311	15308389	NOTCH3	NM_000435	exon2
19	15311599	15311716	NOTCH3	NM_000435	exon1
19	15349188	15349256	BRD4	NM_058243	exon20
19	15349554	15349791	BRD4	NM_058243	exon19
19	15349870	15350075	BRD4	NM_058243	exon18
19	15350203	15350333	BRD4	NM_058243	exon17
19	15350470	15350632	BRD4	NM_058243	exon16
19	15350721	15350833	BRD4	NM_058243	exon15
19	15353711	15354298	BRD4	NM_058243	exon14
19	15355042	15355411	BRD4	NM_058243	exon13
19	15355521	15355573	BRD4	NM_058243	exon12
19	15364963	15365073	BRD4	NM_058243	exon11
19	15366108	15366403	BRD4	NM_058243	exon10
19	15366875	15367074	BRD4	NM_058243	exon9
19	15367775	15367984	BRD4	NM_058243	exon8
19	15374231	15374359	BRD4	NM_058243	exon7
19	15375215	15375577	BRD4	NM_058243	exon6
19	15376165	15376454	BRD4	NM_058243	exon5
19	15378227	15378362	BRD4	NM_058243	exon4
19	15379716	15379853	BRD4	NM_058243	exon3
19	15383626	15383910	BRD4	NM_058243	exon2
19	17937552	17937719	JAK3	NM_000215	exon24
19	17940917	17941027	JAK3	NM_000215	exon23
19	17941312	17941429	JAK3	NM_000215	exon22
19	17942037	17942209	JAK3	NM_000215	exon21
19	17942483	17942607	JAK3	NM_000215	exon20
19	17943328	17943517	JAK3	NM_000215	exon19
19	17943599	17943738	JAK3	NM_000215	exon18
19	17945380	17945530	JAK3	NM_000215	exon17
19	17945661	17945812	JAK3	NM_000215	exon16
19	17945892	17946024	JAK3	NM_000215	exon15
19	17946733	17946860	JAK3	NM_000215	exon14
19	17947938	17948022	JAK3	NM_000215	exon13
19	17948741	17948872	JAK3	NM_000215	exon12
19	17949072	17949199	JAK3	NM_000215	exon11
19	17950286	17950472	JAK3	NM_000215	exon10
19	17951039	17951150	JAK3	NM_000215	exon9
19	17952198	17952355	JAK3	NM_000215	exon8
19	17952449	17952571	JAK3	NM_000215	exon7
19	17953125	17953419	JAK3	NM_000215	exon6
19	17953836	17953981	JAK3	NM_000215	exon5
19	17954189	17954300	JAK3	NM_000215	exon4
19	17954586	17954709	JAK3	NM_000215	exon3
19	17955043	17955226	JAK3	NM_000215	exon2
19	18266690	18267011	PIK3R2	NM_005027	exon2
19	18271281	18271373	PIK3R2	NM_005027	exon3
19	18271729	18271779	PIK3R2	NM_005027	exon4
19	18271864	18271995	PIK3R2	NM_005027	exon5
19	18272089	18272305	PIK3R2	NM_005027	exon6
19	18272776	18272861	PIK3R2	NM_005027	exon7
19	18273012	18273120	PIK3R2	NM_005027	exon8
19	18273218	18273316	PIK3R2	NM_005027	exon9
19	18273777	18273957	PIK3R2	NM_005027	exon10
19	18274073	18274198	PIK3R2	NM_005027	exon11
19	18276970	18277112	PIK3R2	NM_005027	exon12
19	18277940	18278116	PIK3R2	NM_005027	exon13
19	18279285	18279356	PIK3R2	NM_005027	exon14
19	18279536	18279706	PIK3R2	NM_005027	exon15
19	18279897	18280104	PIK3R2	NM_005027	exon16
19	19256606	19256831	MEF2B	NM_001145785	exon9
19	19257082	19257193	MEF2B	NM_001145785	exon8
19	19257364	19257457	MEF2B	NM_001145785	exon7
19	19257551	19257684	MEF2B	NM_001145785	exon6
19	19257845	19257992	MEF2B	NM_001145785	exon5
19	19258507	19258641	MEF2B	NM_001145785	exon4
19	19260035	19260238	MEF2B	NM_001145785	exon3
19	19261491	19261544	MEF2B	NM_001145785	exon2
19	30303463	30303485	CCNE1	NM_001238	exon2
19	30303596	30303683	CCNE1	NM_001238	exon3
19	30303876	30303944	CCNE1	NM_001238	exon4
19	30308044	30308189	CCNE1	NM_001238	exon5
19	30308313	30308448	CCNE1	NM_001238	exon6
19	30311609	30311755	CCNE1	NM_001238	exon7
19	30312629	30312724	CCNE1	NM_001238	exon8
19	30312903	30313037	CCNE1	NM_001238	exon9
19	30313147	30313258	CCNE1	NM_001238	exon10
19	30313353	30313510	CCNE1	NM_001238	exon11
19	30314562	30314684	CCNE1	NM_001238	exon12
19	33792244	33793320	CEBPA	NM_004364	exon1
19	40739779	40739858	AKT2	NM_001626	exon14
19	40740952	40741054	AKT2	NM_001626	exon13
19	40741170	40741257	AKT2	NM_001626	exon12
19	40741797	40742011	AKT2	NM_001626	exon11
19	40742164	40742292	AKT2	NM_001626	exon10
19	40743876	40743998	AKT2	NM_001626	exon9
19	40744812	40744880	AKT2	NM_001626	exon8
19	40745952	40746017	AKT2	NM_001626	exon7
19	40747845	40747976	AKT2	NM_001626	exon6
19	40748441	40748594	AKT2	NM_001626	exon5
19	40761065	40761176	AKT2	NM_001626	exon4
19	40762833	40762961	AKT2	NM_001626	exon3
19	40771129	40771174	AKT2	NM_001626	exon2
19	41725298	41725382	AXL	NM_021913	exon1
19	41726541	41726763	AXL	NM_021913	exon2
19	41727051	41727151	AXL	NM_021913	exon3
19	41727785	41727961	AXL	NM_021913	exon4
19	41736872	41736952	AXL	NM_021913	exon5
19	41737088	41737203	AXL	NM_021913	exon6
19	41743849	41744059	AXL	NM_021913	exon7
19	41744375	41744514	AXL	NM_021913	exon8
19	41745069	41745219	AXL	NM_021913	exon9
19	41745599	41745625	AXL	NM_021913	exon10
19	41748788	41748920	AXL	NM_021913	exon11
19	41749521	41749612	AXL	NM_021913	exon12
19	41754419	41754514	AXL	NM_021913	exon13
19	41754648	41754725	AXL	NM_021913	exon14
19	41758256	41758348	AXL	NM_021913	exon15
19	41758751	41758872	AXL	NM_021913	exon16
19	41759504	41759613	AXL	NM_021913	exon17
19	41762357	41762516	AXL	NM_021913	exon18
19	41763398	41763534	AXL	NM_021913	exon19
19	41765458	41765809	AXL	NM_021913	exon20
19	42381375	42381453	CD79A	NM_001783	exon1
19	42383060	42383359	CD79A	NM_001783	exon2
19	42383605	42383723	CD79A	NM_001783	exon3
19	42384737	42384805	CD79A	NM_001783	exon4
19	42384934	42385047	CD79A	NM_001783	exon5
19	42788857	42788923	CIC	NM_015125	exon1
19	42790923	42791072	CIC	NM_015125	exon2
19	42791158	42791392	CIC	NM_015125	exon3
19	42791472	42791601	CIC	NM_015125	exon4
19	42791697	42791879	CIC	NM_015125	exon5
19	42791962	42792127	CIC	NM_015125	exon6
19	42793040	42793242	CIC	NM_015125	exon7
19	42793333	42793558	CIC	NM_015125	exon8
19	42794000	42794103	CIC	NM_015125	exon9
19	42794385	42795618	CIC	NM_015125	exon10
19	42795710	42795897	CIC	NM_015125	exon11
19	42796238	42796359	CIC	NM_015125	exon12
19	42796452	42796618	CIC	NM_015125	exon13
19	42796718	42797011	CIC	NM_015125	exon14
19	42797108	42797433	CIC	NM_015125	exon15
19	42797744	42797988	CIC	NM_015125	exon16
19	42798087	42798241	CIC	NM_015125	exon17
19	42798325	42798456	CIC	NM_015125	exon18
19	42798756	42798887	CIC	NM_015125	exon19
19	42798976	42799343	CIC	NM_015125	exon20
19	45854887	45854979	ERCC2	NM_000400	exon23
19	45855467	45855610	ERCC2	NM_000400	exon22
19	45855764	45855907	ERCC2	NM_000400	exon21
19	45856004	45856074	ERCC2	NM_000400	exon20
19	45856341	45856413	ERCC2	NM_000400	exon19
19	45856500	45856592	ERCC2	NM_000400	exon18
19	45857988	45858109	ERCC2	NM_000400	exon17
19	45858923	45858986	ERCC2	NM_000400	exon16
19	45860528	45860629	ERCC2	NM_000400	exon15
19	45860732	45860801	ERCC2	NM_000400	exon14
19	45860888	45860957	ERCC2	NM_000400	exon13
19	45864782	45864900	ERCC2	NM_000400	exon12
19	45867001	45867169	ERCC2	NM_000400	exon11
19	45867244	45867377	ERCC2	NM_000400	exon10
19	45867493	45867589	ERCC2	NM_000400	exon9
19	45867682	45867805	ERCC2	NM_000400	exon8
19	45868096	45868212	ERCC2	NM_000400	exon7
19	45868300	45868416	ERCC2	NM_000400	exon6
19	45871888	45872001	ERCC2	NM_000400	exon5
19	45872188	45872250	ERCC2	NM_000400	exon4
19	45872328	45872405	ERCC2	NM_000400	exon3
19	45873391	45873490	ERCC2	NM_000400	exon2
19	45873794	45873798	ERCC2	NM_000400	exon1
19	47724958	47725175	BBC3	NM_001127240	exon4
19	47729821	47730011	BBC3	NM_001127240	exon3
19	47731415	47731703	BBC3	NM_001127240	exon2
19	47735772	47735859	BBC3	NM_001127240	exon1
19	50902109	50902310	POLD1	NM_002691	exon2
19	50902628	50902741	POLD1	NM_002691	exon3
19	50905035	50905181	POLD1	NM_002691	exon4
19	50905256	50905381	POLD1	NM_002691	exon5
19	50905462	50905630	POLD1	NM_002691	exon6
19	50905711	50905792	POLD1	NM_002691	exon7
19	50905869	50905998	POLD1	NM_002691	exon8
19	50906310	50906476	POLD1	NM_002691	exon9
19	50906750	50906854	POLD1	NM_002691	exon10
19	50909439	50909579	POLD1	NM_002691	exon11
19	50909664	50909774	POLD1	NM_002691	exon12
19	50910240	50910431	POLD1	NM_002691	exon13
19	50910584	50910672	POLD1	NM_002691	exon14
19	50912042	50912158	POLD1	NM_002691	exon15
19	50912379	50912492	POLD1	NM_002691	exon16
19	50912776	50912923	POLD1	NM_002691	exon17
19	50916683	50916778	POLD1	NM_002691	exon18
19	50916999	50917136	POLD1	NM_002691	exon19
19	50918072	50918247	POLD1	NM_002691	exon20
19	50918695	50918847	POLD1	NM_002691	exon21
19	50918981	50919083	POLD1	NM_002691	exon22
19	50919653	50919785	POLD1	NM_002691	exon23
19	50919867	50919980	POLD1	NM_002691	exon24
19	50920302	50920354	POLD1	NM_002691	exon25
19	50920429	50920526	POLD1	NM_002691	exon26
19	50921099	50921204	POLD1	NM_002691	exon27
19	52693350	52693427	PPP2R1A	NM_014225	exon1
19	52705197	52705287	PPP2R1A	NM_014225	exon2
19	52709216	52709316	PPP2R1A	NM_014225	exon3
19	52714513	52714745	PPP2R1A	NM_014225	exon4
19	52715939	52716086	PPP2R1A	NM_014225	exon5
19	52716208	52716363	PPP2R1A	NM_014225	exon6
19	52719032	52719146	PPP2R1A	NM_014225	exon7
19	52719257	52719327	PPP2R1A	NM_014225	exon8
19	52719782	52719916	PPP2R1A	NM_014225	exon9
19	52722944	52723117	PPP2R1A	NM_014225	exon10
19	52723442	52723502	PPP2R1A	NM_014225	exon11
19	52724232	52724386	PPP2R1A	NM_014225	exon12
19	52725352	52725494	PPP2R1A	NM_014225	exon13
19	52728970	52729061	PPP2R1A	NM_014225	exon14
19	52729218	52729234	PPP2R1A	NM_014225	exon15
20	9520109	9520264	PAK7	NM_177990	exon10
20	9523233	9523367	PAK7	NM_177990	exon9
20	9525016	9525141	PAK7	NM_177990	exon8
20	9538255	9538381	PAK7	NM_177990	exon7
20	9543538	9543671	PAK7	NM_177990	exon6
20	9546540	9547031	PAK7	NM_177990	exon5
20	9560792	9561577	PAK7	NM_177990	exon4
20	9624773	9624976	PAK7	NM_177990	exon3
20	30253752	30253889	BCL2L1	NM_138578	exon3
20	30309458	30310021	BCL2L1	NM_138578	exon2
20	30946579	30946635	ASXL1	NM_015338	exon1
20	30954187	30954269	ASXL1	NM_015338	exon2
20	30956815	30956926	ASXL1	NM_015338	exon3
20	31015931	31016051	ASXL1	NM_015338	exon4
20	31016128	31016225	ASXL1	NM_015338	exon5
20	31017141	31017234	ASXL1	NM_015338	exon6
20	31017704	31017856	ASXL1	NM_015338	exon7
20	31019124	31019287	ASXL1	NM_015338	exon8
20	31019386	31019482	ASXL1	NM_015338	exon9
20	31020683	31020788	ASXL1	NM_015338	exon10
20	31021087	31021720	ASXL1	NM_015338	exon11
20	31022235	31025141	ASXL1	NM_015338	exon12
20	31368130	31368271	DNMT3B	NM_006892	exon2
20	31369159	31369220	DNMT3B	NM_006892	exon3
20	31372564	31372665	DNMT3B	NM_006892	exon4
20	31374308	31374433	DNMT3B	NM_006892	exon5
20	31375036	31375257	DNMT3B	NM_006892	exon6
20	31376660	31376818	DNMT3B	NM_006892	exon7
20	31379407	31379514	DNMT3B	NM_006892	exon8
20	31380432	31380576	DNMT3B	NM_006892	exon9
20	31381342	31381401	DNMT3B	NM_006892	exon10
20	31383215	31383340	DNMT3B	NM_006892	exon11
20	31383456	31383500	DNMT3B	NM_006892	exon12
20	31384596	31384675	DNMT3B	NM_006892	exon13
20	31384993	31385105	DNMT3B	NM_006892	exon14
20	31386266	31386449	DNMT3B	NM_006892	exon15
20	31387050	31387134	DNMT3B	NM_006892	exon16
20	31387959	31388104	DNMT3B	NM_006892	exon17
20	31388641	31388731	DNMT3B	NM_006892	exon18
20	31389084	31389232	DNMT3B	NM_006892	exon19
20	31390191	31390276	DNMT3B	NM_006892	exon20
20	31393144	31393213	DNMT3B	NM_006892	exon21
20	31394015	31394133	DNMT3B	NM_006892	exon22
20	31395568	31395709	DNMT3B	NM_006892	exon23
20	36012557	36012806	SRC	NM_198291	exon4
20	36014478	36014577	SRC	NM_198291	exon5
20	36022298	36022396	SRC	NM_198291	exon6
20	36022577	36022680	SRC	NM_198291	exon7
20	36024565	36024714	SRC	NM_198291	exon8
20	36026102	36026257	SRC	NM_198291	exon9
20	36028518	36028697	SRC	NM_198291	exon10
20	36030005	36030081	SRC	NM_198291	exon11
20	36030838	36030991	SRC	NM_198291	exon12
20	36031152	36031283	SRC	NM_198291	exon13
20	36031574	36031782	SRC	NM_198291	exon14
20	39657708	39657740	TOP1	NM_003286	exon1
20	39658071	39658095	TOP1	NM_003286	exon2
20	39690034	39690130	TOP1	NM_003286	exon3
20	39704811	39704934	TOP1	NM_003286	exon4
20	39706222	39706277	TOP1	NM_003286	exon5
20	39708725	39708820	TOP1	NM_003286	exon6
20	39709805	39709880	TOP1	NM_003286	exon7
20	39713102	39713208	TOP1	NM_003286	exon8
20	39721112	39721227	TOP1	NM_003286	exon9
20	39725860	39725981	TOP1	NM_003286	exon10
20	39726855	39726977	TOP1	NM_003286	exon11
20	39728696	39728883	TOP1	NM_003286	exon12
20	39729849	39729993	TOP1	NM_003286	exon13
20	39741422	39741565	TOP1	NM_003286	exon14
20	39742610	39742795	TOP1	NM_003286	exon15
20	39744011	39744079	TOP1	NM_003286	exon16
20	39744918	39745032	TOP1	NM_003286	exon17
20	39746809	39746936	TOP1	NM_003286	exon18
20	39750336	39750430	TOP1	NM_003286	exon19
20	39750646	39750795	TOP1	NM_003286	exon20
20	39751835	39751937	TOP1	NM_003286	exon21
20	40709519	40709572	PTPRT	NM_133170	exon32
20	40710522	40710657	PTPRT	NM_133170	exon31
20	40713322	40713485	PTPRT	NM_133170	exon30
20	40714368	40714493	PTPRT	NM_133170	exon29
20	40727061	40727192	PTPRT	NM_133170	exon28
20	40730764	40730937	PTPRT	NM_133170	exon27
20	40733209	40733358	PTPRT	NM_133170	exon26
20	40735426	40735561	PTPRT	NM_133170	exon25
20	40738973	40739127	PTPRT	NM_133170	exon24
20	40743839	40743955	PTPRT	NM_133170	exon23
20	40747043	40747140	PTPRT	NM_133170	exon22
20	40748575	40748611	PTPRT	NM_133170	exon21
20	40757394	40757470	PTPRT	NM_133170	exon20
20	40770555	40770642	PTPRT	NM_133170	exon19
20	40789992	40790182	PTPRT	NM_133170	exon18
20	40827880	40828028	PTPRT	NM_133170	exon17
20	40864869	40864898	PTPRT	NM_133170	exon16
20	40877327	40877462	PTPRT	NM_133170	exon15
20	40899037	40899093	PTPRT	NM_133170	exon14
20	40911129	40911165	PTPRT	NM_133170	exon13
20	40944363	40944636	PTPRT	NM_133170	exon12
20	40979268	40979370	PTPRT	NM_133170	exon11
20	40980724	40980925	PTPRT	NM_133170	exon10
20	41076860	41076969	PTPRT	NM_133170	exon9
20	41100906	41101202	PTPRT	NM_133170	exon8
20	41306506	41306799	PTPRT	NM_133170	exon7
20	41385102	41385276	PTPRT	NM_133170	exon6
20	41400075	41400190	PTPRT	NM_133170	exon5
20	41408858	41408939	PTPRT	NM_133170	exon4
20	41419835	41420106	PTPRT	NM_133170	exon3
20	41514447	41514572	PTPRT	NM_133170	exon2
20	41818286	41818373	PTPRT	NM_133170	exon1
20	46250992	46251074	NCOA3	NM_181659	exon3
20	46252655	46252827	NCOA3	NM_181659	exon4
20	46254125	46254225	NCOA3	NM_181659	exon5
20	46255746	46255920	NCOA3	NM_181659	exon6
20	46256305	46256493	NCOA3	NM_181659	exon7
20	46256666	46256767	NCOA3	NM_181659	exon8
20	46262240	46262380	NCOA3	NM_181659	exon9
20	46262792	46262939	NCOA3	NM_181659	exon10
20	46264066	46264457	NCOA3	NM_181659	exon11
20	46264635	46265506	NCOA3	NM_181659	exon12
20	46266392	46266527	NCOA3	NM_181659	exon13
20	46267752	46267946	NCOA3	NM_181659	exon14
20	46268321	46268566	NCOA3	NM_181659	exon15
20	46268669	46268795	NCOA3	NM_181659	exon16
20	46270957	46271128	NCOA3	NM_181659	exon17
20	46275817	46276110	NCOA3	NM_181659	exon18
20	46277749	46277853	NCOA3	NM_181659	exon19
20	46279726	46280020	NCOA3	NM_181659	exon20
20	46281150	46281324	NCOA3	NM_181659	exon21
20	46281675	46281816	NCOA3	NM_181659	exon22
20	46282150	46282161	NCOA3	NM_181659	exon23
20	54945214	54945396	AURKA	NM_003600	exon9
20	54945541	54945715	AURKA	NM_003600	exon8
20	54948464	54948612	AURKA	NM_003600	exon7
20	54956489	54956627	AURKA	NM_003600	exon6
20	54958041	54958232	AURKA	NM_003600	exon5
20	54959326	54959380	AURKA	NM_003600	exon4
20	54961313	54961589	AURKA	NM_003600	exon3
20	54963212	54963253	AURKA	NM_003600	exon2
20	57466782	57466920	GNAS	NM_000516	exon1
20	57470667	57470739	GNAS	NM_000516	exon2
20	57473996	57474040	GNAS	NM_000516	exon3
20	57478586	57478640	GNAS	NM_000516	exon4
20	57478727	57478846	GNAS	NM_000516	exon5
20	57480438	57480535	GNAS	NM_000516	exon6
20	57484217	57484271	GNAS	NM_000516	exon7
20	57484405	57484478	GNAS	NM_000516	exon8
20	57484576	57484634	GNAS	NM_000516	exon9
20	57484739	57484859	GNAS	NM_000516	exon10
20	57485006	57485136	GNAS	NM_000516	exon11
20	57485389	57485456	GNAS	NM_000516	exon12
20	57485738	57485884	GNAS	NM_000516	exon13
21	36164432	36164907	RUNX1	NM_001754	exon9
21	36171598	36171759	RUNX1	NM_001754	exon8
21	36206707	36206898	RUNX1	NM_001754	exon7
21	36231771	36231875	RUNX1	NM_001754	exon6
21	36252854	36253010	RUNX1	NM_001754	exon5
21	36259140	36259393	RUNX1	NM_001754	exon4
21	36265222	36265260	RUNX1	NM_001754	exon3
21	36421139	36421196	RUNX1	NM_001754	exon2
21	39755325	39755845	ERG	NM_182918	exon10
21	39762917	39762964	ERG	NM_182918	exon9
21	39763581	39763637	ERG	NM_182918	exon8
21	39764298	39764366	ERG	NM_182918	exon7
21	39772496	39772567	ERG	NM_182918	exon6
21	39774479	39774559	ERG	NM_182918	exon5
21	39775428	39775631	ERG	NM_182918	exon4
21	39795332	39795483	ERG	NM_182918	exon3
21	39817327	39817544	ERG	NM_182918	exon2
21	39870287	39870304	ERG	NM_182918	exon1
